url,title
https://ajiobusiness.com/storefront/ProductDetails/464692959,Cotton Printed Casual ShirtsBene Kleed
https://trends.ajio.com/dnmx-checked-shirt-with-full-sleeves/p/441121415_jetblack,Checked Shirt with Full SleevesDNMX
https://www.flipkart.com/ketch-men-checkered-casual-multicolor-shirt/p/itme1dddf7dba2bc?pid=SHTG8GMF4ZNRUJFY&lid=LSTSHTG8GMF4ZNRUJFYE0O3RN&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_19_753&otracker=browse&fm=organic&iid=c0321657-b5d6-4174-a884-b47cdeeb8cb4.SHTG8GMF4ZNRUJFY.SEARCH&ppt=None&ppn=None&ssid=dyq6hb1ruo0000001684591916046,Men Slim Fit Checkered Cut Away Collar Casual ShirtKETCH
https://www.flipkart.com/fubar-men-checkered-casual-black-shirt/p/itm2f48aa0e40f27?pid=SHTGFDH6RDZWUTJG&lid=LSTSHTGFDH6RDZWUTJGNBONGT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_11_434&otracker=browse&fm=organic&iid=2ba18d76-3776-404f-95ac-be45000b89cf.SHTGFDH6RDZWUTJG.SEARCH&ppt=None&ppn=None&ssid=bx7israzdc0000001684591863029,Men Slim Fit Checkered Spread Collar Casual ShirtFUBAR
https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itm350c611f788cc?pid=SHTGHYJ6WECHUGDF&lid=LSTSHTGHYJ6WECHUGDFJITTYY&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_25_978&otracker=browse&fm=organic&iid=en_4vh8T4upQqdfet1yqMJC1Q%2FfXocYl27xnd5KOdY8hFUni8fdfE1ox9QAWCZ5PCDuvz8SWaMbEHdVVwbzHszTfg%3D%3D&ppt=None&ppn=None&ssid=i0hrltvsg00000001684591962806,Men Slim Fit Checkered Casual Shirttallwalker
https://ajiobusiness.com/storefront/ProductDetails/464592638,Cotton Checks Formal ShirtNOTTYTOUCH
https://trends.ajio.com/crimsoune-club-women-shirt-with-patterned-weave/p/441007465_maroon,Shirt with Patterned WeaveCRIMSOUNE CLUB WOMEN
https://ajiobusiness.com/storefront/ProductDetails/420372052,Cotton Checks Casual ShirtsACE MODE
https://ajiobusiness.com/storefront/ProductDetails/464609505,Polyester Cotton Printed Casual ShirtsYOUNICK THE CLOTHING COMPANY
https://ajiobusiness.com/storefront/ProductDetails/464693244,Cotton Printed Casual ShirtsBene Kleed
https://trends.ajio.com/point-cove-checked-shirt-with-patch-pocket/p/441174788_navy,Checked Shirt with Patch PocketPOINT COVE
https://ajiobusiness.com/storefront/ProductDetails/420450245,Cotton stretch Printed Casual ShirtsGRANDSTITCH
https://www.flipkart.com/dennis-lingo-solid-men-round-neck-green-t-shirt/p/itm240a541c70169?pid=TSHGNVRGYYFGGWNT&lid=LSTTSHGNVRGYYFGGWNTEHWMIE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_228&otracker=browse&fm=organic&iid=en_AOGcdKR7uFU9ghtsghoOuM2r1qgwz0%2FfIj6xTdriBmF%2Bom1SSOzmifLv174hehJ4O5crsKscjOdDTAcPjMdk0Q%3D%3D&ppt=None&ppn=None&ssid=vekf99aoog0000001684591831866,Men Solid Round Neck Green T-ShirtDennis Lingo
https://trends.ajio.com/dnmx-checked-shirt-with-roll-up-tabs/p/441133397_yellow,Checked Shirt with Roll-Up TabsDNMX
https://ajiobusiness.com/storefront/ProductDetails/464662775,Dobby Stripes Casual ShirtsVINTAGE ERA
https://ajiobusiness.com/storefront/ProductDetails/464706100,Satin Solid Casual ShirtsROYAL JACK FASHION LAB
https://ajiobusiness.com/storefront/ProductDetails/464799152,Cotton Solid Casual ShirtsMERCHANT COLOUR FUSION
https://www.ajio.com/zinnia-checked-cotton-shirt-/p/464548168_blue,Checked Cotton ShirtZINNIA
https://ajiobusiness.com/storefront/ProductDetails/464641211,Cotton Printed ShirtHIGHLANDER
https://ajiobusiness.com/storefront/ProductDetails/464581123,Cotton stretch Printed Casual ShirtsGRANDSTITCH
https://trends.ajio.com/yb-dnmx-button-down-shirt-with-patch-pocket/p/441133471_ltblue,Button-Down Shirt with Patch PocketYB DNMX
https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmf611d099def27?pid=TSHGDSQPGCCKSPY4&lid=LSTTSHGDSQPGCCKSPY4STHWPR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_494&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGDSQPGCCKSPY4.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721,Pack of 4 Men Solid Round Neck Multicolor T-ShirtFTX
https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-yellow-t-shirt/p/itmee09e63fea7cb?pid=TSHGM98SD6UDWTSR&lid=LSTTSHGM98SD6UDWTSR8ZCQDH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_21_808&otracker=browse&fm=organic&iid=en_C13FZ%2FxJzXX15HUXIWehD8OHah%2FnwDej5H7zd0xQH76Jj20UKBOqY%2B4XNCM%2FdZco%2FMMlQp%2BcPAd14Y6B4PM%2BoQ%3D%3D&ppt=None&ppn=None&ssid=hj5hihoan40000001684591928051,Men Printed Hooded Neck Yellow T-ShirtNB NICKY BOY
https://ajiobusiness.com/storefront/ProductDetails/464927172,Cotton Checks Casual ShirtsWANWIRO
https://www.flipkart.com/pytton-striped-men-round-neck-green-t-shirt/p/itm47fead0803153?pid=TSHGFR2ZHQ9V5HWH&lid=LSTTSHGFR2ZHQ9V5HWHJIDUDN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_57&otracker=browse&fm=organic&iid=en_VodW4lpZAXxf%2BzBO6woKv2nZ9uXg8UJQAtfl2%2BfxnzuzMUHOdLF73gsueKPxJsHS6NU0g3uBlOuHZhd0BPHRXA%3D%3D&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180,Loose Fit Men's T-Shirt Men Striped Round Neck Green T-...Pytton
https://ajiobusiness.com/storefront/ProductDetails/464936368,Twill Printed Casual ShirtsCROPED
https://trends.ajio.com/612-league-checked-shirt-with-graphic-print-t-shirt/p/440969973_white,Checked Shirt with Graphic Print T-shirt612 LEAGUE
https://ajiobusiness.com/storefront/ProductDetails/464678196,Cotton stretch Solid Casual ShirtsROYAL JACK FASHION LAB
https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm788e62e740c90?pid=TSHGF4HENHWY3YSS&lid=LSTTSHGF4HENHWY3YSSMZH2AG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_128&otracker=browse&fm=organic&iid=en_K%2BoWbE2DEqfHi6ttCSJLoz7BlL6e5xtSeBBtLdJ9wakuVr9j2vspAQuLDiNAsDveImu0CWAwas03FWBYbtCm5w%3D%3D&ppt=None&ppn=None&ssid=w0ckv4j10g0000001684591821701,Men Printed Round Neck Black T-ShirtNB NICKY BOY
https://www.flipkart.com/nat-jastica-men-solid-casual-green-shirt/p/itm29891fac745dc?pid=SHTGZBCKRRN6G5MZ&lid=LSTSHTGZBCKRRN6G5MZFMS97K&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_18_699&otracker=browse&fm=organic&iid=ee2456d6-5d4a-44e4-976c-9cd78e500cc1.SHTGZBCKRRN6G5MZ.SEARCH&ppt=None&ppn=None&ssid=5e4zonfzo00000001684591908822,Men Regular Fit Solid Cut Away Collar Casual ShirtNat Jastica
https://ajiobusiness.com/storefront/ProductDetails/464720010,Cotton Solid ShirtX 3
https://ajiobusiness.com/storefront/ProductDetails/464967188,Twill Checks Casual ShirtsGOOGLY 4
https://ajiobusiness.com/storefront/ProductDetails/464907729,Cotton Solid ShirtDUALITY
https://www.nike.com/in/t/jordan-flight-essentials-oversized-t-shirt-C7XVkQ/DZ7313-100,Men's Oversized T-Shirtnike
https://ajiobusiness.com/storefront/ProductDetails/464926944,Cotton stretch Checks ShirtFOLLOW-14
https://ajiobusiness.com/storefront/ProductDetails/464644761,Blended Solid ShirtHIGHLANDER
https://www.ajio.com/tommy-hilfiger-denim-cropped-shirt-with-tie-up/p/469248094_blue,Denim Cropped Shirt with Tie-UpTOMMY HILFIGER
https://ajiobusiness.com/storefront/ProductDetails/464601310,Cotton stretch Printed ShirtGOOGLY 4
https://trends.ajio.com/indian-terrain-boys-shirt-with-face-mask/p/441172532_tintblue,Shirt with Face MaskINDIAN TERRAIN BOYS
https://ajiobusiness.com/storefront/ProductDetails/464945136,Cotton stretch Checks Casual ShirtsDUFF
https://ajiobusiness.com/storefront/ProductDetails/464773236,Cotton Printed Casual ShirtsHAWKVALE
https://www.flipkart.com/vebnor-men-printed-casual-pink-shirt/p/itm358618810be06?pid=SHTGHHQKFF2ZYSAF&lid=LSTSHTGHHQKFF2ZYSAFRJJ2VI&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_1_26&otracker=browse&fm=organic&iid=1f279cd5-9aa3-4a26-8186-40f589f1a905.SHTGHHQKFF2ZYSAF.SEARCH&ppt=None&ppn=None&ssid=v7thb6zao00000001684591808948,Men Regular Fit Printed Spread Collar Casual ShirtVeBNoR
https://ajiobusiness.com/storefront/ProductDetails/464662743,Dobby Stripes Casual ShirtsVINTAGE ERA
https://ajiobusiness.com/storefront/ProductDetails/469215584,Cotton Printed Casual ShirtsTHE INDIAN GARAGE CO
https://ajiobusiness.com/storefront/ProductDetails/464725697,Cotton Solid Casual ShirtsRIAG
https://ajiobusiness.com/storefront/ProductDetails/464691911,Cotton All over print ShirtX 3
https://www.flipkart.com/royal-scout-men-printed-casual-white-shirt/p/itma2ed0b6adcacc?pid=SHTGZG5GYKBGHXSF&lid=LSTSHTGZG5GYKBGHXSFZMKS9U&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_2_78&otracker=browse&fm=organic&iid=en_MUNWMqKbxBRDNuuTFag5jjFK5FhTY1MI5zzCvrNh13VtLkPMRXJG8EvIYvpPRt5hre0TJYpzuMrL3G%2BJLfIt1g%3D%3D&ppt=None&ppn=None&ssid=tmwdvnbp0w0000001684591813559,Men Regular Fit Printed Spread Collar Casual ShirtROYAL SCOUT
https://ajiobusiness.com/storefront/ProductDetails/464735017,Cotton Checks Casual ShirtsVENGA
https://ajiobusiness.com/storefront/ProductDetails/464706113,Satin Solid Casual ShirtsROYAL JACK FASHION LAB
https://ajiobusiness.com/storefront/ProductDetails/464714114,Twill Solid Casual ShirtsYOUNG BLOOD SHIRTS
https://trends.ajio.com/kraus-washed-shirt-with-patch-pockets/p/441185545_blue,Washed Shirt with Patch PocketsKRAUS
https://ajiobusiness.com/storefront/ProductDetails/464883066,Cotton Stripes ShirtN 3
https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itm1061521318320?pid=SHTGZ4PYME2FCFYT&lid=LSTSHTGZ4PYME2FCFYT50ZYDA&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_8_309&otracker=browse&fm=organic&iid=e87b4c19-cc8c-455b-9a7c-ea7f1507991d.SHTGZ4PYME2FCFYT.SEARCH&ppt=None&ppn=None&ssid=sdasgln6io0000001684591846289,Men Slim Fit Printed Cut Away Collar Casual ShirtHIGHLANDER
https://ajiobusiness.com/storefront/ProductDetails/464925812,Cotton Stripes Casual ShirtsNEVERDOWN
https://www.flipkart.com/wrogn-men-solid-casual-blue-shirt/p/itmcf9a1f4384457?pid=SHTGMXEZ9CD5GXQZ&lid=LSTSHTGMXEZ9CD5GXQZHFRYMI&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_22_844&otracker=browse&fm=organic&iid=beab19ff-239d-4911-9aef-eb6f63769928.SHTGMXEZ9CD5GXQZ.SEARCH&ppt=None&ppn=None&ssid=d513q7lfw00000001684591939814,Men Regular Fit Solid Casual ShirtWROGN
https://ajiobusiness.com/storefront/ProductDetails/464915775,Twill Solid ShirtBLACK DERBY BY JLU
https://trends.ajio.com/dnmx-checked-shirt-with-patch-pocket/p/441121410_olivegreen,Checked Shirt with Patch PocketDNMX
https://ajiobusiness.com/storefront/ProductDetails/464857242,Cotton Solid Casual ShirtsCP COLOR PLAY
https://ajiobusiness.com/storefront/ProductDetails/464843299,Blended Checks ShirtCAMISA
https://ajiobusiness.com/storefront/ProductDetails/464757437,Blended Printed ShirtBAD BOYZ SHIRTS
https://ajiobusiness.com/storefront/ProductDetails/464967052,Twill Printed Casual ShirtsGOOGLY 4
https://ajiobusiness.com/storefront/ProductDetails/464581204,Twill Printed Casual ShirtsHAUTE MIRCHEE
https://trends.ajio.com/lee-cooper-striped-shirt-with-patch-pockets/p/441245413_white,Striped Shirt with Patch PocketsLEE COOPER
https://ajiobusiness.com/storefront/ProductDetails/464723710,Cotton Checks ShirtACT SMART
https://ajiobusiness.com/storefront/ProductDetails/464829647,Linen Blend Stripes Party shirtsXVII BLUES
https://trends.ajio.com/dnmx-checked-cut-away-collar-shirt/p/441133096_navy,Checked Cut-away Collar ShirtDNMX
https://ajiobusiness.com/storefront/ProductDetails/464800687,Satin Solid Casual ShirtsCODERED RETAILS
https://ajiobusiness.com/storefront/ProductDetails/464712551,Cotton stretch All over print Casual ShirtsVINTAGE ERA
https://ajiobusiness.com/storefront/ProductDetails/464940786,Polyester Cotton Printed Shirt9 BLUE
https://www.flipkart.com/hummingo-men-striped-casual-white-shirt/p/itmaaf006f086428?pid=SHTFWH3ZYCEFYK39&lid=LSTSHTFWH3ZYCEFYK39UGTOHL&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_14_558&otracker=browse&fm=organic&iid=en_ldSqA8rOgz8oA5PYblNlX6N%2F09mczz1%2BPBCcC%2B2z6GX9n%2B1z9hp1u8VuxohCjEvk3Gv7Yyw5nKKCEbqDlbu9Hg%3D%3D&ppt=None&ppn=None&ssid=8sqmx6q44w0000001684591881778,Men Regular Fit Striped Button Down Collar Casual ShirtHUMMINGO
https://ajiobusiness.com/storefront/ProductDetails/464578005,Cotton Solid Casual ShirtsKHADIO
https://trends.ajio.com/fig-shirt-with-puff-sleeves/p/441144240_darkpink,Shirt with Puff SleevesFIG
https://ajiobusiness.com/storefront/ProductDetails/464930305,Denim Solid Casual ShirtsSouthbay
https://ajiobusiness.com/storefront/ProductDetails/464843482,Blended Checks ShirtCAMISA
https://trends.ajio.com/kraus-checked-spread-collar-shirt/p/441256994_multi,Checked Spread-Collar ShirtKRAUS
https://ajiobusiness.com/storefront/ProductDetails/464952918,Dobby Solid Casual ShirtsHAUTE MIRCHEE
https://www.flipkart.com/spykar-men-solid-casual-blue-shirt/p/itm88d0b1c29aee7?pid=SHTGGYD9BTSUGTZN&lid=LSTSHTGGYD9BTSUGTZNPMAIKM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_476&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGGYD9BTSUGTZN.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900,Men Slim Fit Solid Spread Collar Casual ShirtSpykar
https://ajiobusiness.com/storefront/ProductDetails/464768969,Linen Solid Casual ShirtsUB SHIRTS
https://ajiobusiness.com/storefront/ProductDetails/464803994,Blended Printed Party shirtsXVII BLUES
https://ajiobusiness.com/storefront/ProductDetails/464654589,Cotton Stripes ShirtSTAKE
https://ajiobusiness.com/storefront/ProductDetails/464800168,Twill Solid Casual ShirtsTRUE LIKE
https://ajiobusiness.com/storefront/ProductDetails/464726035,Cotton Solid Casual ShirtsRIAG
https://ajiobusiness.com/storefront/ProductDetails/464882758,Cotton Checks Casual ShirtsYOUNG N FEARLESS
https://ajiobusiness.com/storefront/ProductDetails/464707399,Satin Solid Casual ShirtsHAUTE MIRCHEE
https://trends.ajio.com/fig-floral-print-shirt-with-spread-collar/p/441133201_jetblack,Floral Print Shirt with Spread CollarFIG
https://www.flipkart.com/af-collection-printed-typography-men-round-neck-white-t-shirt/p/itmb0125852aef78?pid=TSHGM3J38BHYCZKV&lid=LSTTSHGM3J38BHYCZKVRMK7LS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_11_436&otracker=browse&fm=organic&iid=1acba84c-b7aa-4de7-a854-c7459ccd2e7c.TSHGM3J38BHYCZKV.SEARCH&ppt=None&ppn=None&ssid=qgvhbmht8g0000001684591860440,"Men Printed, Typography Round Neck White T-Shirtaf collection"
https://www.flipkart.com/vebnor-men-printed-casual-light-blue-shirt/p/itm05a8d2551f5be?pid=SHTGJMJHUNHCF5XN&lid=LSTSHTGJMJHUNHCF5XNDSR5QU&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_441&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWPbI0S8E%2FnOsqY0dsyTAKFr3oOjYzdh6bDYp5rPHINXuA%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900,Men Regular Fit Printed Spread Collar Casual ShirtVeBNoR
https://www.ajio.com/encrustd-solid-peter-pan-collar-top-with-ruched-accent/p/469182895_black,Solid Peter-Pan Collar Top with Ruched AccentENCRUSTD
https://ajiobusiness.com/storefront/ProductDetails/464967043,Cotton Printed Casual ShirtsGOOGLY 4
https://ajiobusiness.com/storefront/ProductDetails/464623489,Cotton Stripes Casual ShirtsHMBL
https://ajiobusiness.com/storefront/ProductDetails/464731671,Cotton Solid Casual ShirtsRIAG
https://ajiobusiness.com/storefront/ProductDetails/464660988,Cotton Printed Casual ShirtsROYAL JACK FASHION LAB
https://ajiobusiness.com/storefront/ProductDetails/464956741,Cotton Stripes Casual ShirtsFOLLOW-14
https://ajiobusiness.com/storefront/ProductDetails/464632255,Satin Solid ShirtRED COLLAR
https://ajiobusiness.com/storefront/ProductDetails/464953007,Dobby Solid Casual ShirtsHAUTE MIRCHEE
https://ajiobusiness.com/storefront/ProductDetails/464955939,Cotton Printed ShirtBROWN BROTHERS
https://ajiobusiness.com/storefront/ProductDetails/464695299,Cotton Solid Casual ShirtsiVOC
https://ajiobusiness.com/storefront/ProductDetails/464755011,Cotton Checks ShirtPAUL STREET
https://ajiobusiness.com/storefront/ProductDetails/464804212,Cotton Checks Casual ShirtsTNG
https://ajiobusiness.com/storefront/ProductDetails/464892155,Cotton stretch Stripes Casual ShirtsBALDHA
https://www.ajio.com/ritu-kumar-paisley-print-shirt/p/410319325_pink,Paisley Print ShirtRITU KUMAR
https://www.flipkart.com/eyebogler-color-block-men-round-neck-grey-t-shirt/p/itm6886de85edca9?pid=TSHGHYKFRMHBSJZC&lid=LSTTSHGHYKFRMHBSJZCAVMLKW&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_45&otracker=browse&fm=organic&iid=7201b6d1-4840-4f12-bc78-6b462a85f3f1.TSHGHYKFRMHBSJZC.SEARCH&ppt=None&ppn=None&ssid=65ud2jvoio0000001684591811180,Men Color Block Round Neck Grey T-ShirtEyeBogler
https://www.flipkart.com/cazzba-men-checkered-casual-white-black-red-shirt/p/itmd37d0eb106b3c?pid=SHTGZYQZ4JXGHFHS&lid=LSTSHTGZYQZ4JXGHFHSNPRQ55&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_6_222&otracker=browse&fm=organic&iid=en_pxvTkDo9DmnQz1xOkLBErH%2FOvcuRsslyz6MXyQt3R4KZrNVVpQvJYqeivL34fYecx6Z7yxIA0zPIHSQsy5mUAQ%3D%3D&ppt=None&ppn=None&ssid=16c2zruo5c0000001684591834277,Men Regular Fit Checkered Spread Collar Casual ShirtCAZZBA
https://www.ajio.com/ketch-striped-slim-fit-shirt-with-patch-pocket/p/469220229_grey,Striped Slim Fit Shirt with Patch PocketKETCH
https://ajiobusiness.com/storefront/ProductDetails/464787293,Cotton Textured ShirtNOTTYTOUCH
https://ajiobusiness.com/storefront/ProductDetails/464856134,Cotton Solid Shirt1KKA
https://www.flipkart.com/blive-solid-men-high-neck-white-t-shirt/p/itma23e0e66951db?pid=TSHGMPZFZFUF9ZT2&lid=LSTTSHGMPZFZFUF9ZT2SEPLGL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_85&otracker=browse&fm=organic&iid=e2b913a6-b63b-45b7-8cec-c929b5dc2c90.TSHGMPZFZFUF9ZT2.SEARCH&ppt=None&ppn=None&ssid=rgt9ixwh2o0000001684591816545,Men Solid High Neck White T-ShirtBLIVE
https://ajiobusiness.com/storefront/ProductDetails/464658288,Polyester Cotton Checks ShirtRICH SKIN
https://ajiobusiness.com/storefront/ProductDetails/464925875,Cotton Checks Casual ShirtsNEVERDOWN
https://www.nike.com/in/t/dri-fit-basketball-t-shirt-bfX2jf/FD0047-010,Men's Basketball T-shirtnike
https://ajiobusiness.com/storefront/ProductDetails/464934490,Twill Checks Casual ShirtsHAUTE MIRCHEE
https://ajiobusiness.com/storefront/ProductDetails/464902602,Cotton Checks Casual ShirtsHAUTE MIRCHEE
https://www.flipkart.com/provogue-men-solid-casual-orange-shirt/p/itm6be6221953528?pid=SHTG8U22JQGDZWGT&lid=LSTSHTG8U22JQGDZWGT1X0L3X&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_10_395&otracker=browse&fm=organic&iid=b1b3610f-8bea-4171-afac-7afce44cce34.SHTG8U22JQGDZWGT.SEARCH&ppt=None&ppn=None&ssid=bvh6m70z400000001684591858113,Men Slim Fit Solid Casual ShirtPROVOGUE
https://ajiobusiness.com/storefront/ProductDetails/464600840,Cotton Printed ShirtGOOGLY 4
https://ajiobusiness.com/storefront/ProductDetails/464851388,Twill Printed Casual ShirtsROYAL JACK FASHION LAB
https://ajiobusiness.com/storefront/ProductDetails/464967443,Twill Printed Casual ShirtsGOOGLY 4
https://ajiobusiness.com/storefront/ProductDetails/464859751,Cotton Stripes Party shirtsJSPARK
https://ajiobusiness.com/storefront/ProductDetails/464768804,Linen Solid Casual ShirtsUB SHIRTS
https://www.flipkart.com/fugazee-solid-men-round-neck-grey-t-shirt/p/itmbcfd344d12fa8?pid=TSHFG3KHHGBJHZKB&lid=LSTTSHFG3KHHGBJHZKBHRPBMP&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_25_997&otracker=browse&fm=organic&iid=en_YfZAjKkbPs9500lLX6Jgil0GvfXZ9sctUAl68wDg35Rv2ujKAAeoVWVAaXvamPK%2B%2Bac5Ro2gobKiaFU19IaJhg%3D%3D&ppt=None&ppn=None&ssid=eyxgr9y9ds0000001684591959411,Men Solid Round Neck Grey T-ShirtFUGAZEE
https://ajiobusiness.com/storefront/ProductDetails/469265721,Polyester Checks Casual ShirtsHARDSODA
https://ajiobusiness.com/storefront/ProductDetails/464800344,Twill Solid Casual ShirtsTRUE LIKE
https://www.flipkart.com/eviqe-men-solid-casual-white-shirt/p/itm3bcedeb152db4?pid=SHTG89X4GXKTADDY&lid=LSTSHTG89X4GXKTADDYI6LKS1&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_184&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTG89X4GXKTADDY.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502,"Men Regular, Slim Fit Solid Spread Collar Casual ShirtEVIQE"
https://ajiobusiness.com/storefront/ProductDetails/464927469,Cotton Printed Casual ShirtsSELFIE STAR DESIGN
https://ajiobusiness.com/storefront/ProductDetails/464731590,Cotton Solid Casual ShirtsRIAG
https://ajiobusiness.com/storefront/ProductDetails/464860656,Cotton Embroidered ShirtDJâ€™S
https://www.ajio.com/the-indian-garage-co-shirt-with-contrast-stripe-panels/p/469172865_maroon,Shirt with Contrast Stripe PanelsTHE INDIAN GARAGE CO
https://ajiobusiness.com/storefront/ProductDetails/464670399,Linen Solid Casual ShirtsNEVERDOWN
https://ajiobusiness.com/storefront/ProductDetails/420380885,Cotton Solid ShirtALTAIR
https://www.flipkart.com/allen-solly-anti-bacterial-men-self-design-casual-white-shirt/p/itmb861129312a9a?pid=SHTFUTT8VXQZRCQD&lid=LSTSHTFUTT8VXQZRCQDEGC3KV&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_9_350&otracker=browse&fm=organic&iid=070acdcc-1e00-47f9-bec1-77f8ed5e9939.SHTFUTT8VXQZRCQD.SEARCH&ppt=None&ppn=None&ssid=er2f6yxd0g0000001684591851021,Anti-Bacterial Men Slim Fit Self Design Cut Away Collar...Allen Solly
https://ajiobusiness.com/storefront/ProductDetails/464735110,Cotton Checks Casual ShirtsVENGA
https://ajiobusiness.com/storefront/ProductDetails/464797193,Twill Solid Casual ShirtsNEVERDOWN
https://ajiobusiness.com/storefront/ProductDetails/464953804,Cotton Checks Casual ShirtsVINTAGE FAB
https://ajiobusiness.com/storefront/ProductDetails/464591838,Cotton Printed Casual ShirtsSB SEE BASS
https://www.flipkart.com/eyebogler-striped-men-polo-neck-pink-t-shirt/p/itmef93cba649943?pid=TSHGZ8TGAGWNXZSD&lid=LSTTSHGZ8TGAGWNXZSD9DUF3N&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_225&otracker=browse&fm=organic&iid=1aaafd90-1916-46af-b609-cec61b348031.TSHGZ8TGAGWNXZSD.SEARCH&ppt=None&ppn=None&ssid=vekf99aoog0000001684591831866,Men Striped Polo Neck Pink T-ShirtEyeBogler
https://ajiobusiness.com/storefront/ProductDetails/464763094,Cotton Checks Casual ShirtsSELFIE STAR DESIGN
https://ajiobusiness.com/storefront/ProductDetails/464711602,Twill Printed Casual ShirtsROYAL JACK FASHION LAB
https://www.flipkart.com/calvin-klein-jeans-solid-men-round-neck-black-t-shirt/p/itm99fc52ad1faea?pid=TSHG9VJGKBRZHZHF&lid=LSTTSHG9VJGKBRZHZHFXKPJE9&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_24_940&otracker=browse&fm=organic&iid=0a04e20b-7531-4628-8c14-5b3479fea38b.TSHG9VJGKBRZHZHF.SEARCH&ppt=None&ppn=None&ssid=b77bpf714g0000001684591951268,Men Solid Round Neck Black T-ShirtCalvin Klein Jeans
https://ajiobusiness.com/storefront/ProductDetails/464864237,Cotton Printed ShirtDJâ€™S
https://ajiobusiness.com/storefront/ProductDetails/464805296,Twill Checks Casual ShirtsROYAL JACK FASHION LAB
https://ajiobusiness.com/storefront/ProductDetails/464883455,Cotton Checks Casual ShirtsNEW-18
https://ajiobusiness.com/storefront/ProductDetails/464782441,Cotton stretch Printed Casual ShirtsGRANDSTITCH
https://ajiobusiness.com/storefront/ProductDetails/464695006,Cotton Checks Casual ShirtsiVOC
https://www.flipkart.com/ftx-solid-men-round-neck-silver-blue-black-grey-t-shirt/p/itm39275afebb5b2?pid=TSHGEMGVQZ2TS6MF&lid=LSTTSHGEMGVQZ2TS6MFIZ62F2&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_26&otracker=browse&fm=organic&iid=0e9d87a4-9195-42f9-8e91-4eaf1f567f72.TSHGEMGVQZ2TS6MF.SEARCH&ppt=None&ppn=None&ssid=x0fr9mj14g0000001684591805861,"Pack of 4 Men Solid Round Neck Silver, Blue, Black, Gre...FTX"
